"participantId","householdSize","haveKids","age","educationLevel","interestGroup","joviality","Education","Food","Recreation","Shelter","Wage","RentAdjustment","Cost_of_living","Total_Income","Total_Savings"
471,"1",FALSE,36,"Graduate","J",0.039582663,0,-3622.239008544,0,-3924.5798107,89186.49836334,145.35480782,-7546.818819244,89331.85317116,81785.034351916
472,"1",FALSE,59,"Graduate","E",0.941687305,0,-3482.07502994,-8539.718892079,-6703.0081807,30743.076165587,0,-18724.802102719,30743.076165587,12018.274062868
473,"1",FALSE,60,"Bachelors","B",0.614071428,0,-3218.645965048,-6677.513710447,-5140.028036,57667.4743946575,0,-15036.187711495,57667.4743946575,42631.2866831625
474,"1",FALSE,49,"Graduate","I",0.088574034,0,-3653.622523673,-16.49088083,-3779.2250028,88173.56018727,0,-7449.338407303,88173.56018727,80724.221779967
475,"1",FALSE,24,"Graduate","E",0.237641609,0,-4128.274668575,-5862.837874336,-4707.4254214,85540.30307449,0,-14698.537964311,85540.30307449,70841.765110179
476,"1",FALSE,26,"HighSchoolOrCollege","C",0.094335508,0,-3382.566377326,-5304.047275524,-4707.4254214,42403.1743358844,0,-13394.03907425,42403.1743358844,29009.1352616344
477,"1",FALSE,37,"HighSchoolOrCollege","B",0.383485068,0,-5377.046794131,-4239.400601754,-5182.3327933,34054.057898769,0,-14798.780189185,34054.057898769,19255.277709584
478,"1",FALSE,58,"Bachelors","D",0.495874155,0,-4125.520356285,-5411.908028379,-5182.3327933,57536.9156375918,0,-14719.761177964,57536.9156375918,42817.1544596278
479,"1",FALSE,58,"HighSchoolOrCollege","A",0.753570226,0,-5361.559355214,-7431.328223281,-6620.5371193,23467.7696518714,0,-19413.424697795,23467.7696518714,4054.3449540764
480,"1",FALSE,39,"HighSchoolOrCollege","B",0.211241597,0,-3262.691314512,-3832.572067343,-4707.4254214,42520.099317316,0,-11802.688803255,42520.099317316,30717.410514061
481,"1",FALSE,44,"Low","B",0.563457797,0,-5364.064439538,-5618.986529829,-5328.9094118,29516.910178689,0,-16311.960381167,29516.910178689,13204.949797522
482,"1",FALSE,55,"HighSchoolOrCollege","I",0.012329643,0,-3233.176599064,-3773.913704189,-4707.4254214,42198.4758034095,0,-11714.515724653,42198.4758034095,30483.9600787565
483,"1",FALSE,36,"Graduate","J",0.209746249,0,-3445.134494628,-4568.989314603,-4738.4975365,83838.8681169312,0,-12752.621345731,83838.8681169312,71086.2467712002
484,"1",FALSE,42,"Bachelors","B",0.936547208,0,-3270.123599018,-8440.407487395,-6703.0081807,33445.5352617847,0,-18413.539267113,33445.5352617847,15031.9959946717
485,"1",FALSE,28,"Low","F",0.24042683,0,-3099.106844762,-4568.88917115,-4738.4975365,30641.0525481148,0,-12406.493552412,30641.0525481148,18234.5589957028
486,"1",FALSE,29,"Low","G",0.02038719,0,-3290.928669703,-2762.434779527,-4785.1057085,29758.949701842,0,-10838.46915773,29758.949701842,18920.480544112
487,"1",FALSE,49,"Bachelors","I",0.471347147,0,-4739.184172941,-4858.490266529,-5370.4034254,55690.8318821512,0,-14968.07786487,55690.8318821512,40722.7540172812
488,"1",FALSE,51,"HighSchoolOrCollege","F",0.770104322,0,-4908.179896686,-5876.384772222,-6895.6754724,23989.166367597,0,-17680.240141308,23989.166367597,6308.926226289
489,"1",FALSE,24,"Bachelors","A",0.107608661,0,-3341.621198799,-1826.431847084,-4800.6417667,72123.37684747,0,-9968.694812583,72123.37684747,62154.682034887
490,"1",FALSE,46,"HighSchoolOrCollege","D",0.008404856,0,-3182.176601246,-3525.664662481,-4816.1778236,42640.003632958,0,-11524.019087327,42640.003632958,31115.984545631
491,"1",FALSE,19,"Bachelors","B",0.843920569,0,-4948.382932734,-539.70527903,-6866.3875638,53720.839616274,915.51834177,-12354.475775564,54636.357958044,42281.88218248
492,"1",FALSE,58,"Bachelors","I",0.364100624,0,-3241.879665412,-4537.425604693,-5415.0089604,53736.811439312,0,-13194.314230505,53736.811439312,40542.497208807
493,"1",FALSE,29,"Bachelors","I",0.641308283,0,-4788.486503894,-6219.109382301,-5415.0089604,53744.660243229,0,-16422.604846595,53744.660243229,37322.055396634
494,"1",FALSE,40,"HighSchoolOrCollege","E",0.149860389,0,-3624.945389709,0,-6179.7488071,42355.560469416,228.87958544,-9804.694196809,42584.440054856,32779.745858047
495,"1",FALSE,47,"HighSchoolOrCollege","H",0.478280008,0,-5013.08866895,-7057.133907328,-5436.1613384,33945.113196136,0,-17506.383914678,33945.113196136,16438.729281458
496,"1",FALSE,49,"HighSchoolOrCollege","F",0.145298865,0,-3397.692008119,-129.37226084,-5950.8692217,41474.0251012,0,-9477.933490659,41474.0251012,31996.091610541
497,"1",FALSE,28,"HighSchoolOrCollege","D",0.906250776,0,-5080.760202767,-8406.361554028,-7872.4758646,29550.821222119,1429.24435033,-21359.597621395,30980.065572449,9620.467951054
498,"1",FALSE,49,"HighSchoolOrCollege","B",0.653874654,0,-5347.242823275,-5433.691146132,-5499.618475,33570.033864214,0,-16280.552444407,33570.033864214,17289.481419807
499,"1",FALSE,28,"Graduate","I",0.494442294,0,-3652.794899814,-4967.083749616,-4871.5250285,83640.7326054186,0,-13491.40367793,83640.7326054186,70149.3289274886
500,"1",FALSE,53,"HighSchoolOrCollege","C",0.239743189,0,-3222.703684157,-6324.097909109,-4847.2499387,41581.612694966,0,-14394.051531966,41581.612694966,27187.561163
501,"1",FALSE,23,"Bachelors","E",0.895202266,0,-5061.028116384,-7663.909456207,-6620.5371193,33091.243623457,0,-19345.474691891,33091.243623457,13745.768931566
502,"1",FALSE,18,"HighSchoolOrCollege","F",0.597042481,0,-4996.87353513,-6099.931551206,-5563.0756116,34091.900779643,0,-16659.880697936,34091.900779643,17432.020081707
503,"1",FALSE,24,"HighSchoolOrCollege","A",0.892482505,0,-4953.740330528,-7781.132857908,-6747.6088212,23523.699777574,0,-19482.482009636,23523.699777574,4041.217767938
504,"3",TRUE,35,"HighSchoolOrCollege","C",0.108711953,-951.57207795,-3327.556484055,-4096.984922115,-9236.1861813,41175.121444723,0,-17612.29966542,41175.121444723,23562.821779303
505,"3",TRUE,45,"HighSchoolOrCollege","F",0.466477753,-494.06993415,-5161.331807296,-7330.97865502,-9307.8979084,41240.369579423,0,-22294.278304866,41240.369579423,18946.091274557
506,"3",TRUE,34,"Graduate","E",0.602514117,-494.06993415,-3647.474958723,-5891.595057566,-9321.6344975,83507.668224791,0,-19354.774447939,83507.668224791,64152.893776852
507,"3",TRUE,34,"Low","G",0.293051648,-494.06993415,-3624.099746796,-7377.779267587,-9272.7369215,28093.139607831,0,-20768.685870033,28093.139607831,7324.453737798
508,"3",TRUE,31,"HighSchoolOrCollege","F",0.87972655,-1184.86568005,-3500.077949072,-9153.167198538,-10456.7499101,35627.881833148,0,-24294.86073776,35627.881833148,11333.021095388
509,"3",TRUE,58,"HighSchoolOrCollege","C",0.705961036,-76.0107591,-68.409891776,0,0,2617.419751653,0,-144.420650876,2617.419751653,2472.999100777
510,"3",TRUE,25,"HighSchoolOrCollege","G",0.716063608,-182.2870277,-54.958058974,0,0,2748.035080288,0,-237.245086674,2748.035080288,2510.789993614
511,"3",TRUE,27,"HighSchoolOrCollege","C",0.173537994,-951.57207795,-3464.209962744,-4416.094381164,-9272.7369215,41071.084351633,0,-18104.613343358,41071.084351633,22966.471008275
512,"3",TRUE,48,"HighSchoolOrCollege","F",0.66240327,-182.2870277,-60.416148237,0,0,2374.446789226,0,-242.703175937,2374.446789226,2131.743613289
513,"3",TRUE,57,"HighSchoolOrCollege","H",0.306487271,-951.57207795,-3575.703781867,-3807.59596793,-9372.5360872,41024.54406098,0,-17707.407914947,41024.54406098,23317.136146033
514,"3",TRUE,41,"HighSchoolOrCollege","E",0.896797286,-76.0107591,-72.12413727,0,0,2671.86804875,0,-148.13489637,2671.86804875,2523.73315238
515,"3",TRUE,32,"HighSchoolOrCollege","H",0.41490899,-494.06993415,-4720.237177969,-4358.600047836,-9414.8508428,40297.876361591,0,-18987.758002755,40297.876361591,21310.118358836
516,"3",TRUE,22,"HighSchoolOrCollege","A",0.369711957,-494.06993415,-4936.164749406,-6028.893012747,-9414.8508428,38299.429351439,0,-20873.978539103,38299.429351439,17425.450812336
517,"3",TRUE,35,"HighSchoolOrCollege","I",0.460451549,-494.06993415,-5235.745662896,-3416.9346005,-9476.9950717,38244.287913568,0,-18623.745269246,38244.287913568,19620.542644322
518,"3",TRUE,44,"HighSchoolOrCollege","A",0.379599106,-494.06993415,-5193.2656072,-3598.104988143,-9476.9950717,38106.388186152,0,-18762.435601193,38106.388186152,19343.952584959
519,"3",TRUE,18,"HighSchoolOrCollege","E",0.974802854,-494.06993415,-5543.806945688,-8637.493309202,-9554.1385927,30072.39683148,0,-24229.50878174,30072.39683148,5842.88804974
520,"3",TRUE,40,"Bachelors","H",0.154725513,-951.57207795,-3467.499125662,-3894.294416456,-9372.5360872,69848.054711982,0,-17685.901707268,69848.054711982,52162.153004714
521,"3",TRUE,39,"HighSchoolOrCollege","I",0.477456741,-494.06993415,-4603.296657027,-3360.494492861,-9508.0671868,36789.864858592,0,-17965.928270838,36789.864858592,18823.936587754
522,"3",TRUE,20,"Low","E",0.277699434,-494.06993415,-3549.384091053,-3706.035859064,-9405.1408061,28168.556898778,0,-17154.630690367,28168.556898778,11013.926208411
523,"3",TRUE,31,"HighSchoolOrCollege","D",0.80318727,-76.0107591,-47.171807701,0,0,2458.3119932954,0,-123.182566801,2458.3119932954,2335.1294264944
524,"3",TRUE,33,"Bachelors","C",0.262933648,-951.57207795,-3285.150878943,-3676.083528113,-9417.1672114,70001.33128065,0,-17329.973696406,70001.33128065,52671.357584244
525,"3",TRUE,55,"HighSchoolOrCollege","D",0.01017311,-951.57207795,-3267.497001148,-389.985799653,-9417.1672114,40401.02033716,0,-14026.222090151,40401.02033716,26374.798247009
526,"3",TRUE,25,"HighSchoolOrCollege","H",0.703025703,-76.0107591,-71.530490602,0,0,2396.747717421,0,-147.541249702,2396.747717421,2249.206467719
527,"3",TRUE,31,"HighSchoolOrCollege","F",0.543392106,-494.06993415,-3995.131508747,-7682.51195428,-9554.1385927,35931.4987959348,0,-21725.851989877,35931.4987959348,14205.6468060578
528,"3",TRUE,44,"HighSchoolOrCollege","C",0.008329855,-951.57207795,-3599.245078042,-28.21045997,-9461.4590148,40065.919004349,0,-14040.486630762,40065.919004349,26025.432373587
529,"3",TRUE,27,"Graduate","D",0.568405413,-494.06993415,-5135.774961907,-3911.847943972,-9601.2835321,78360.9841270683,0,-19142.976372129,78360.9841270683,59218.0077549393
530,"3",TRUE,42,"HighSchoolOrCollege","A",0.585489943,-494.06993415,-3050.822720776,-7170.16085538,-9632.3556472,35604.833897139,0,-20347.409157506,35604.833897139,15257.424739633
531,"3",TRUE,54,"HighSchoolOrCollege","D",0.134122197,-951.57207795,-3855.948544474,-4293.505380812,-9461.4590148,40025.3921693204,0,-18562.485018036,40025.3921693204,21462.9071512844
532,"3",TRUE,51,"Graduate","B",0.303479796,-494.06993415,-3335.808683713,-5024.084183912,-9517.7772235,80441.415455617,0,-18371.740025275,80441.415455617,62069.675430342
533,"3",TRUE,51,"HighSchoolOrCollege","E",0.504013735,-494.06993415,-5140.879644585,-5746.103681053,-9725.5719925,35439.884173489,0,-21106.625252288,35439.884173489,14333.258921201
534,"3",TRUE,50,"Bachelors","F",0.298257944,-951.57207795,-3629.051255298,-5925.683545829,-9595.6917082,69457.125204285,0,-20101.998587277,69457.125204285,49355.126617008
535,"3",TRUE,46,"Bachelors","H",0.428775106,-494.06993415,-5115.371836942,-4994.16483785,-9725.5719925,68077.16828344,0,-20329.178601442,68077.16828344,47747.989681998
536,"3",TRUE,46,"HighSchoolOrCollege","J",0.137689076,-494.06993415,-3503.041557951,-3490.68081706,-9595.6917082,39808.7232034043,0,-17083.484017361,39808.7232034043,22725.2391860433
537,"3",TRUE,42,"HighSchoolOrCollege","D",0.969868254,-494.06993415,-5198.321245724,-8238.624963347,-10292.3982252,29977.1258827111,0,-24223.414368421,29977.1258827111,5753.7115142901
538,"3",TRUE,22,"Bachelors","C",0.617029061,-494.06993415,-5201.783312066,-6274.582528881,-9725.5719925,67970.0329173404,0,-21696.007767597,67970.0329173404,46274.0251497434
539,"3",TRUE,47,"Low","C",0.449809053,-76.0107591,-59.945572052,0,0,2499.7785242577,0,-135.956331152,2499.7785242577,2363.8221931057
540,"3",TRUE,44,"Bachelors","C",0.820897579,-166.56178526,-5386.840845888,-6656.575104654,-10218.9884433,30072.84795966,0,-22428.966179102,30072.84795966,7643.881780558
541,"3",TRUE,49,"HighSchoolOrCollege","D",0.778143316,-76.0107591,-36.645380654,0,0,2745.169177915,0,-112.656139754,2745.169177915,2632.513038161
542,"3",TRUE,27,"Bachelors","D",0.149424876,-494.06993415,-3484.886334564,-5282.358979066,-9595.6917082,69240.184682834,0,-18857.00695598,69240.184682834,50383.177726854
543,"3",TRUE,54,"HighSchoolOrCollege","D",0.557004306,-494.06993415,-5049.216777589,-6580.646244435,-9880.9325667,35520.32512281,0,-22004.865522874,35520.32512281,13515.459599936
544,"3",TRUE,18,"Bachelors","G",0.574526753,-494.06993415,-4990.958929688,-4178.262309816,-9880.9325667,67262.050620339,0,-19544.223740354,67262.050620339,47717.826879985
545,"3",TRUE,18,"HighSchoolOrCollege","B",0.632529807,-494.06993415,-4626.421079538,-6896.558660052,-9880.9325667,35386.727942855,0,-21897.98224044,35386.727942855,13488.745702415
546,"3",TRUE,60,"Bachelors","H",0.061282494,-951.57207795,-3386.587194586,-5738.656106402,-9729.5850821,67886.657642567,0,-19806.400461038,67886.657642567,48080.257181529
547,"3",TRUE,20,"Bachelors","J",0.065619544,-951.57207795,-4210.02200489,-3255.119697666,-9729.5850821,68169.50116192,0,-18146.298862606,68169.50116192,50023.202299314
548,"3",TRUE,54,"Bachelors","H",0.061410383,-951.57207795,-3286.95980549,-5767.239060522,-9743.050057,68157.127243963,0,-19748.821000962,68157.127243963,48408.306243001
549,"3",TRUE,40,"HighSchoolOrCollege","F",0.211903193,-951.57207795,-4239.045509931,-3671.978259426,-9743.050057,40022.46598809,0,-18605.645904307,40022.46598809,21416.820083783
550,"3",TRUE,46,"HighSchoolOrCollege","J",0.420901962,-166.56178526,-4959.026826004,-6020.269747137,-9974.148912,34825.987916799,0,-21120.007270401,34825.987916799,13705.980646398
551,"3",TRUE,58,"Graduate","D",0.492572167,-166.56178526,-5164.905208156,-7415.486670283,-9974.148912,77775.561955733,0,-22721.102575699,77775.561955733,55054.459380034
552,"3",TRUE,60,"Graduate","E",0.057542458,-951.57207795,-3642.187350477,-801.431111362,-9743.050057,78910.700465675,0,-15138.240596789,78910.700465675,63772.459868886
553,"3",TRUE,28,"Low","A",0.100871333,-76.0107591,-38.083923172,0,0,2336.308224997,0,-114.094682272,2336.308224997,2222.213542725
554,"3",TRUE,29,"HighSchoolOrCollege","C",0.551760119,-494.06993415,-4806.084248564,-4412.18253993,-9974.148912,34714.2491604678,0,-19686.485634644,34714.2491604678,15027.7635258238
555,"3",TRUE,23,"HighSchoolOrCollege","J",0.604777434,-494.06993415,-5111.020301757,-5805.885924435,-10098.4373724,34144.61765002,0,-21509.413532742,34144.61765002,12635.204117278
556,"3",TRUE,30,"HighSchoolOrCollege","B",0.626384882,-494.06993415,-4592.032418646,-8128.017235308,-10098.4373724,33393.8393697,0,-23312.556960504,33393.8393697,10081.282409196
557,"3",TRUE,18,"HighSchoolOrCollege","D",0.540412762,-494.06993415,-5171.606748434,-5316.346359576,-10129.5094875,33708.815043749,0,-21111.53252966,33708.815043749,12597.282514089
558,"3",TRUE,36,"HighSchoolOrCollege","I",0.805252435,-76.0107591,-61.950529143,0,0,2466.103175362,0,-137.961288243,2466.103175362,2328.141887119
559,"3",TRUE,60,"Bachelors","A",0.684335696,-166.56178526,-5167.143246906,-6630.868082812,-10801.0742113,41694.584162173,791.73961821,-22765.647326278,42486.323780383,19720.676454105
560,"3",TRUE,46,"HighSchoolOrCollege","D",0.240288209,-494.06993415,-3472.879513227,-4716.173281877,-9743.5033696,39756.0314462002,0,-18426.626098854,39756.0314462002,21329.4053473462
561,"3",TRUE,51,"HighSchoolOrCollege","A",0.24858955,-494.06993415,-3381.528110791,-6126.321867176,-9743.5033696,39384.396463801,0,-19745.423281717,39384.396463801,19638.973182084
562,"3",TRUE,49,"Bachelors","J",0.329193948,-951.57207795,-3603.55961424,-3078.490743082,-9799.3682657,67080.0871209662,0,-17432.990700972,67080.0871209662,49647.0964199942
563,"3",TRUE,41,"Bachelors","I",0.970166283,-166.56178526,-6742.06439413,-6339.03667755,-12894.927721,61753.15268392,0,-26142.59057794,61753.15268392,35610.56210598
564,"3",TRUE,38,"Bachelors","G",0.842958885,-1184.86568005,-3425.603091644,-6807.169737862,-10493.3030683,32018.8756605328,0,-21910.941577856,32018.8756605328,10107.9340826768
565,"3",TRUE,56,"Bachelors","C",0.906449778,-494.06993415,-5599.864619669,-7437.621832317,-12656.7712297,39308.606114439,0,-26188.327615836,39308.606114439,13120.278498603
566,"3",TRUE,22,"HighSchoolOrCollege","C",0.401423701,-494.06993415,-3964.805034895,-5392.237510782,-10129.5094875,33963.5875435276,0,-19980.621967327,33963.5875435276,13982.9655762006
567,"3",TRUE,50,"Low","G",0.865316562,-76.0107591,-56.18294607,0,0,2568.286476124,0,-132.19370517,2568.286476124,2436.092770954
568,"3",TRUE,52,"Low","C",0.812872098,-25.62489004,-72.685075052,0,0,2498.984901724,0,-98.309965092,2498.984901724,2400.674936632
569,"3",TRUE,20,"HighSchoolOrCollege","C",0.650812395,-494.06993415,-5189.964096592,-6581.783201393,-10129.5094875,33055.09285388,0,-22395.326719635,33055.09285388,10659.766134245
570,"3",TRUE,49,"Bachelors","C",0.539205582,-494.06993415,-3511.788821615,-9858.044122374,-10194.364375,65999.3353445,0,-24058.267253139,65999.3353445,41941.068091361
571,"3",TRUE,57,"HighSchoolOrCollege","D",0.36821258,-494.06993415,-4489.257886402,-6120.590513341,-10194.364375,32751.5929188,0,-21298.282708893,32751.5929188,11453.310209907
572,"3",TRUE,23,"HighSchoolOrCollege","J",0.681954474,-76.0107591,-68.423430186,0,0,2552.527856239,0,-144.434189286,2552.527856239,2408.093666953
573,"3",TRUE,49,"Graduate","I",0.978406157,-1184.86568005,-5420.907418227,-5720.452935552,-10057.7181354,30055.624911397,0,-22383.944169229,30055.624911397,7671.680742168
574,"3",TRUE,57,"HighSchoolOrCollege","J",0.856878184,-76.0107591,-62.76715786,0,0,2400.800582386,0,-138.77791696,2400.800582386,2262.022665426
575,"3",TRUE,38,"HighSchoolOrCollege","D",0.83712939,-25.62489004,-56.864570106,0,0,2350.466244012,0,-82.489460146,2350.466244012,2267.976783866
576,"3",TRUE,23,"Graduate","D",0.968722072,-494.06993415,-3715.261327738,-6821.700748825,-10879.1323238,43329.8099212344,831.13586925,-21910.164334513,44160.9457904844,22250.7814559714
577,"3",TRUE,19,"HighSchoolOrCollege","G",0.93659165,-76.0107591,-62.67357004,0,0,2413.664041588,0,-138.68432914,2413.664041588,2274.979712448
578,"3",TRUE,21,"Bachelors","E",0.98284777,-951.57207795,-5520.355852896,-6829.535724692,-9872.1744901,29167.154064907,0,-23173.638145638,29167.154064907,5993.515919269
579,"2",FALSE,48,"Bachelors","F",0.768714853,0,-3546.0043195,-8062.618068527,-13304.197582,41620.319948895,0,-24912.819970027,41620.319948895,16707.499978868
580,"2",FALSE,29,"HighSchoolOrCollege","G",0.66433137,0,-72.265770632,0,0,2426.370061079,0,-72.265770632,2426.370061079,2354.104290447
581,"2",FALSE,60,"Graduate","J",0.417992624,0,-4755.214144831,-6869.041199797,-10194.364375,73837.321789151,0,-21818.619719628,73837.321789151,52018.702069523
582,"2",FALSE,50,"HighSchoolOrCollege","D",0.468741471,0,-4838.055582704,-5622.60872134,-10218.9884433,32599.532611044,0,-20679.652747344,32599.532611044,11919.8798637
583,"2",FALSE,50,"Graduate","J",0.568154176,0,-5051.878706624,-4749.569577209,-10222.7258315,65164.454159142,0,-20024.174115333,65164.454159142,45140.280043809
584,"2",FALSE,36,"Bachelors","H",0.130737765,0,-3578.459450633,-2582.896846229,-9855.6864731,64596.322736361,0,-16017.042769962,64596.322736361,48579.279966399
585,"2",FALSE,34,"Bachelors","D",0.265413241,0,-3568.79306382,-1757.040101865,-9872.1744901,63689.426583944,0,-15198.007655785,63689.426583944,48491.418928159
586,"2",FALSE,41,"HighSchoolOrCollege","B",0.008705951,0,-3465.925842955,-11.85454576,-9872.1744901,39138.936658102,0,-13349.954878815,39138.936658102,25788.981779287
587,"2",FALSE,51,"HighSchoolOrCollege","F",0.444743825,0,-5063.345595768,-7277.708415548,-10222.7258315,32030.419941119,0,-22563.779842816,32030.419941119,9466.640098303
588,"2",FALSE,45,"HighSchoolOrCollege","I",0.412038273,0,-5031.020684587,-7611.952246639,-10222.7258315,31464.98647362,0,-22865.698762726,31464.98647362,8599.287710894
589,"2",FALSE,23,"HighSchoolOrCollege","I",0.975273877,0,-62.956902047,0,0,2781.884052432,0,-62.956902047,2781.884052432,2718.927150385
590,"2",FALSE,53,"HighSchoolOrCollege","A",0.448569158,0,-3034.027892557,-5340.079157083,-10253.7979466,31564.828719343,0,-18627.90499624,31564.828719343,12936.923723103
591,"2",FALSE,54,"Bachelors","H",0.263048698,0,-3546.604072447,-1839.35216533,-9872.1744901,63329.951138741,0,-15258.130727877,63329.951138741,48071.820410864
592,"2",FALSE,32,"Graduate","A",0.22126511,0,-3563.29554369,-4170.220474609,-9872.1744901,75036.54406131,0,-17605.690508399,75036.54406131,57430.853552911
593,"2",FALSE,43,"HighSchoolOrCollege","A",0.919710751,0,-5558.477787663,-5842.203454094,-9872.1744901,28396.767898777,0,-21272.855731857,28396.767898777,7123.91216692
594,"2",FALSE,37,"Graduate","F",0.278112333,0,-3301.779798735,-4839.150342574,-9872.1744901,73954.973151216,0,-18013.104631409,73954.973151216,55941.868519807
595,"2",FALSE,27,"Low","C",0.739359987,0,-79.401901585,0,0,2434.517613724,0,-79.401901585,2434.517613724,2355.115712139
596,"2",FALSE,19,"Graduate","F",0.967555161,0,-3790.375624878,-7695.501339183,-13996.560058,57655.319399105,0,-25482.437022061,57655.319399105,32172.882377044
597,"2",FALSE,30,"HighSchoolOrCollege","I",0.408345757,0,-5082.872528956,-3042.232670418,-10253.7979466,31563.955454829,0,-18378.903145974,31563.955454829,13185.052308855
598,"2",FALSE,22,"HighSchoolOrCollege","H",0.171959185,0,-3499.428740468,-4979.947851086,-9899.313255,39092.621493232,0,-18378.689846554,39092.621493232,20713.931646678
599,"2",FALSE,32,"HighSchoolOrCollege","G",0.998644049,0,-57.670926858,0,0,2685.517835978,0,-57.670926858,2685.517835978,2627.84690912
600,"2",FALSE,49,"Bachelors","C",0.791591163,0,-5534.723000789,-7193.005357741,-11203.9511857,45508.407370452,0,-23931.67954423,45508.407370452,21576.727826222
601,"2",FALSE,32,"HighSchoolOrCollege","E",0.585843678,0,-3430.301358104,-6327.512076178,-10253.7979466,30723.5533372095,0,-20011.611380882,30723.5533372095,10711.9419563275
602,"2",FALSE,53,"HighSchoolOrCollege","C",0.853874668,0,-58.002375643,0,0,2819.273883108,0,-58.002375643,2819.273883108,2761.271507465
603,"2",FALSE,59,"HighSchoolOrCollege","E",0.751229979,0,-69.381436258,0,0,2777.224414497,0,-69.381436258,2777.224414497,2707.842978239
604,"2",FALSE,49,"HighSchoolOrCollege","E",0.875113575,0,-54.765370675,0,0,2709.210406757,0,-54.765370675,2709.210406757,2654.445036082
605,"2",FALSE,44,"HighSchoolOrCollege","D",0.705971019,0,-63.993511107,0,0,2559.806501412,0,-63.993511107,2559.806501412,2495.812990305
606,"2",FALSE,28,"HighSchoolOrCollege","H",0.370138058,0,-3227.143652685,-4928.12360147,-10253.7979466,30665.443588715,0,-18409.065200755,30665.443588715,12256.37838796
607,"2",FALSE,53,"HighSchoolOrCollege","I",0.370246957,0,-5212.463679231,-4490.894738111,-10378.086407,29522.024823523,0,-20081.444824342,29522.024823523,9440.579999181
608,"2",FALSE,24,"HighSchoolOrCollege","B",0.358497175,0,-3651.159593972,-6236.85749759,-10378.086407,29567.829307767,0,-20266.103498562,29567.829307767,9301.725809205
609,"2",FALSE,42,"Bachelors","H",0.213011118,0,-3490.059732401,-5412.917064669,-9899.313255,63043.434299173,0,-18802.29005207,63043.434299173,44241.144247103
610,"2",FALSE,58,"Graduate","G",0.526105544,0,-4629.281120302,-4079.974454682,-10378.086407,65473.634644228,0,-19087.341981984,65473.634644228,46386.292662244
611,"2",FALSE,18,"HighSchoolOrCollege","J",0.734927742,0,-52.557701917,0,0,2209.2339769687,0,-52.557701917,2209.2339769687,2156.6762750517
612,"2",FALSE,41,"Bachelors","J",0.034839253,0,-4196.121552307,-3582.824080102,-9899.313255,60532.89198302,0,-17678.258887409,60532.89198302,42854.633095611
613,"2",FALSE,46,"HighSchoolOrCollege","E",0.541632245,0,-3076.199308408,-6386.517206425,-10378.086407,29239.2383796329,0,-19840.802921833,29239.2383796329,9398.4354577999
614,"2",FALSE,45,"HighSchoolOrCollege","H",0.059062573,0,-3585.107003814,-5137.276353382,-9929.7442673,38213.9294153794,0,-18652.127624496,38213.9294153794,19561.8017908834
615,"2",FALSE,36,"Low","H",0.79664861,0,-57.812140696,0,0,2257.904862066,0,-57.812140696,2257.904862066,2200.09272137
616,"2",FALSE,52,"HighSchoolOrCollege","J",0.544782269,0,-4978.20519063,-5207.958051113,-9973.5984777,29213.786626282,0,-20159.761719443,29213.786626282,9054.024906839
617,"2",FALSE,26,"HighSchoolOrCollege","A",0.965741735,0,-58.79621931,0,0,2284.020410835,0,-58.79621931,2284.020410835,2225.224191525
618,"2",FALSE,22,"HighSchoolOrCollege","E",0.089915241,0,-3108.933461223,-4991.232002195,-9985.4064557,37975.223791816,0,-18085.571919118,37975.223791816,19889.651872698
619,"2",FALSE,31,"HighSchoolOrCollege","E",0.025245948,0,-4070.55260572,-4102.727189323,-9985.4064557,37916.2985014,0,-18158.686250743,37916.2985014,19757.612250657
620,"2",FALSE,31,"Bachelors","A",0.673541165,0,-5914.172513774,-5231.690912314,-11579.6282901,34770.48412578,0,-22725.491716188,34770.48412578,12044.992409592
621,"2",FALSE,34,"HighSchoolOrCollege","H",0.738766851,0,-81.904536858,0,0,2796.555372612,0,-81.904536858,2796.555372612,2714.650835754
622,"2",FALSE,54,"Bachelors","J",0.719188185,0,-5501.656272249,-5605.188619035,-15820.226006,58129.454452009,0,-26927.070897284,58129.454452009,31202.383554725
623,"2",FALSE,56,"HighSchoolOrCollege","B",0.576129491,0,-5325.852472909,-3801.569154438,-10042.0029515,29438.727898921,0,-19169.424578847,29438.727898921,10269.303320074
624,"2",FALSE,31,"Bachelors","C",0.916163673,0,-6730.684964284,-6238.785114956,-13001.508195,57652.789496555,0,-25970.97827424,57652.789496555,31681.811222315
625,"2",FALSE,35,"HighSchoolOrCollege","G",0.604580267,0,-5359.462517364,-5436.331817351,-10042.0029515,29624.1000933282,0,-20837.797286215,29624.1000933282,8786.3028071132
626,"2",FALSE,28,"Bachelors","D",0.793880506,0,-5664.213180557,-5517.112584996,-12853.7637774,53727.894214504,0,-24035.089542953,53727.894214504,29692.804671551
627,"2",FALSE,60,"Bachelors","H",0.26189132,0,-3631.388752396,-2765.705436097,-10042.0029515,60973.90340683,0,-16439.097139993,60973.90340683,44534.806266837
628,"2",FALSE,38,"HighSchoolOrCollege","J",0.84035204,0,-60.289891836,0,0,2495.6707259,0,-60.289891836,2495.6707259,2435.380834064
629,"2",FALSE,59,"HighSchoolOrCollege","I",0.38852626,0,-51.524363435,0,0,2645.5858257871,0,-51.524363435,2645.5858257871,2594.0614623521
